,tweet_id,handle,retweet_count,text,mined_at,created_at
0,1232061971148746754,BarackObama,42859,"After a lifetime of reaching for the stars, today, Katherine Johnson landed among them. She spent decades as a hidden figure, breaking barriers behind the scenes. But by the end of her life, she had become a hero to millions—including Michelle and me. https://t.co/isG29nwBiB",2020-02-26 16:11:11.744870,Mon Feb 24 21:57:19 +0000 2020
1,1230878481543725056,BarackObama,32362,"Happy birthday to one of my heroes — someone who believed our right to vote was more important than his own life. Thanks for making good trouble for 80 years, @repjohnlewis. https://t.co/LqMuvmpbLp",2020-02-26 16:11:11.745871,Fri Feb 21 15:34:33 +0000 2020
2,1229931441624145920,BarackObama,15789,"Here are a couple of articles that are worth reading — from housing to health, these stories use data to explore challenges we face and demonstrate how policy solutions along with civic engagement can make a real difference in people’s lives.
https://t.co/G6EIUwuMqV",2020-02-26 16:11:11.745871,Wed Feb 19 00:51:21 +0000 2020
3,1229432034650722304,BarackObama,115739,"Eleven years ago today, near the bottom of the worst recession in generations, I signed the Recovery Act, paving the way for more than a decade of economic growth and the longest streak of job creation in American history. https://t.co/BmdXrxUAUf",2020-02-26 16:11:11.745871,Mon Feb 17 15:46:53 +0000 2020
4,1228373460616962048,BarackObama,58816,"Happy Valentine’s Day to my forever dance partner, @MichelleObama. https://t.co/lHvTGUwEHr",2020-02-26 16:11:11.745871,Fri Feb 14 17:40:29 +0000 2020
5,1227978620926296064,BarackObama,15784,"What a great example of citizenship, what each of us can do to make a difference for all of us: https://t.co/YxsvONUuVl",2020-02-26 16:11:11.745871,Thu Feb 13 15:31:32 +0000 2020
6,1227337897692495873,BarackObama,53608,"Even if the methods are new, sowing the seeds of doubt, division, and discord to turn Americans against each other is an old trick. The antidote is citizenship: to get engaged, organized, mobilized, and to vote - on every level, in every election. https://t.co/yOvaCZYtrW",2020-02-26 16:11:11.745871,Tue Feb 11 21:05:32 +0000 2020
7,1227293592860987392,BarackObama,28886,"Thirty years on, I remember the hope we all felt watching Mandela’s release from prison. The gift of a new way of seeing. The chance to participate in the work of building a better world. The ultimate example of perseverance and faith for each new generation to follow.",2020-02-26 16:11:11.746872,Tue Feb 11 18:09:29 +0000 2020
8,1226696870292008960,BarackObama,24879,"Congrats to Julia and Steven, the filmmakers behind American Factory, for telling such a complex, moving story about the very human consequences of wrenching economic change. Glad to see two talented and downright good people take home the Oscar for Higher Ground’s first release. https://t.co/W4AZ68iWoY",2020-02-26 16:11:11.746872,Mon Feb 10 02:38:19 +0000 2020
9,1223706755693187078,BarackObama,49652,"Sixty years ago today, the Greensboro Four stood up to injustice by sitting down at a lunch counter. Our journey is full of such stories; of acts of patriotic protest that challenge this country we love to live up to our highest ideals, however long it takes. #BlackHistoryMonth",2020-02-26 16:11:11.746872,Sat Feb 01 20:36:40 +0000 2020
10,1221552460768202756,BarackObama,690808,Kobe was a legend on the court and just getting started in what would have been just as meaningful a second act. To lose Gianna is even more heartbreaking to us as parents. Michelle and I send love and prayers to Vanessa and the entire Bryant family on an unthinkable day.,2020-02-26 16:11:11.746872,Sun Jan 26 21:56:16 +0000 2020
11,1219267208250941440,BarackObama,53724,"Every so often, I re-read Dr. King’s Letter from a Birmingham Jail. While some of the injustices may have changed, his poetic brilliance, moral clarity, and tests of conscience still reverberate today. Take a moment to reflect on his righteous call: https://t.co/oBdqFqdWA6",2020-02-26 16:11:11.747873,Mon Jan 20 14:35:29 +0000 2020
12,1218174463046553600,BarackObama,397610,"In every scene, you are my star, @MichelleObama! Happy birthday, baby! https://t.co/hgMBhHasBj",2020-02-26 16:11:11.747873,Fri Jan 17 14:13:19 +0000 2020
13,1216725015695183872,BarackObama,11334,Glad to see American Factory’s Oscar nod for Best Documentary. It’s the kind of story we don’t see often enough and it’s exactly what Michelle and I hope to achieve with Higher Ground. Congrats to the incredible filmmakers and entire team!,2020-02-26 16:11:11.747873,Mon Jan 13 14:13:44 +0000 2020
14,1216428587328458754,BarackObama,31649,"Our fellow Americans in Puerto Rico can use our support after this week’s earthquakes. They’ve shown their enduring spirit over the past couple years, and it’s up to us to pull together for one another once again. I hope you’ll support their recovery: https://t.co/rYhSb8uVXK",2020-02-26 16:11:11.747873,Sun Jan 12 18:35:50 +0000 2020
15,1215378018790707205,BarackObama,6504,"Here’s the thing: Even with problems of this magnitude, each of us can still find a way to make change. That’s why I’m proud of young people like Alice Mahar, a environmental activist in Melbourne. Read about her and find ways you can help, too: https://t.co/qAHFiBgw6b",2020-02-26 16:11:11.747873,Thu Jan 09 21:01:14 +0000 2020
16,1215377738858663937,BarackObama,38174,The catastrophic fires in Australia are the latest example of the very real and very urgent consequences of climate change. It’s on us to stay focused and protect the one planet we’ve got for the next generation: https://t.co/dqytauPeXf,2020-02-26 16:11:11.748874,Thu Jan 09 21:00:08 +0000 2020
17,1212883749727158273,BarackObama,6373,"With David Stern’s passing, I’m reflecting on everything he did to take the NBA global, creating entire new generations of fans pretending to be like Mike or any of their favorite players on driveways and playgrounds around the world. https://t.co/8QMCazx2Fs",2020-02-26 16:11:11.748874,Thu Jan 02 23:49:54 +0000 2020
18,1212422416716247040,BarackObama,137852,"Here’s to a happy, healthy, and hopeful 2020. Happy New Year, everybody!",2020-02-26 16:11:11.748874,Wed Jan 01 17:16:44 +0000 2020
19,1211694118767738886,BarackObama,70200,"From hip-hop to country to The Boss, here are my songs of the year. If you’re looking for something to keep you company on a long drive or help you turn up a workout, I hope there’s a track or two in here that does the trick. https://t.co/mQ2VssyDwt",2020-02-26 16:11:11.748874,Mon Dec 30 17:02:44 +0000 2019
20,1211445110694645760,BarackObama,27291,"If there’s one thing I love about @RepJohnLewis, it’s his incomparable will to fight. I know he’s got a lot more of that left in him. Praying for you, my friend.",2020-02-26 16:11:11.748874,Mon Dec 30 00:33:16 +0000 2019
21,1211331851358494720,BarackObama,28646,"Next up are my favorite movies and TV shows of 2019. Of course, there’s also American Factory, a film from our own production company, Higher Ground, that was recently shortlisted for an Oscar. Here’s the full list: https://t.co/PEcgwotcxm",2020-02-26 16:11:11.748874,Sun Dec 29 17:03:13 +0000 2019
22,1211033245812441091,BarackObama,45462,"As we wind down 2019, I wanted to share with you my annual list of favorites that made the last year a little brighter. We’ll start with books today — movies and music coming soon. I hope you enjoy these as much as I did. https://t.co/l5qTGkAPok",2020-02-26 16:11:11.749875,Sat Dec 28 21:16:40 +0000 2019
23,1209624889717596161,BarackObama,77265,"From the Obama family to yours, Merry Christmas! https://t.co/dNfx52AjMN",2020-02-26 16:11:11.749875,Wed Dec 25 00:00:22 +0000 2019
24,1209214676376141824,BarackObama,18988,"On behalf of my family, Chag Sameach and Happy Hanukkah! As Jews around the world celebrate, let the menorah’s light remind us all of the miracles in our own lives.",2020-02-26 16:11:11.749875,Mon Dec 23 20:50:19 +0000 2019
25,1207751083298344961,BarackObama,16183,"2019 was full of moments that show humanity at its best—compassionate, entrepreneurial, determined. And yes, hopeful. Take a look to see for yourself. https://t.co/x0ayOMM04s",2020-02-26 16:11:11.749875,Thu Dec 19 19:54:31 +0000 2019
26,1205880457545560066,BarackObama,11210,"You can get the zen garden next week, but tomorrow is the last day to sign up for health coverage at https://t.co/ob1Ynoesod. This year, most current https://t.co/ob1Ynoesod customers can find an insurance plan with a monthly premium of $10 or less. Get covered today! https://t.co/tPDDSje2ej",2020-02-26 16:11:11.749875,Sat Dec 14 16:01:19 +0000 2019
27,1205551025966456832,BarackObama,3942,"It was remarkable to be back in the Asia-Pacific region with my sister this week, joined by hundreds of talented and optimistic @ObamaFoundation leaders. They’re making their mark on this region—and the whole world—and that's good for all of us. https://t.co/LsBwoZCliF",2020-02-26 16:11:11.749875,Fri Dec 13 18:12:17 +0000 2019
28,1205328819185307648,BarackObama,3401,My sister Maya and I are about to take the stage at @ObamaFoundation Leaders: Asia-Pacific. We'll be talking about how growing up in this region made us who we are—and the opportunity today's young people have to shape the future. I hope you'll tune in at https://t.co/RobfhErMs1,2020-02-26 16:11:11.749875,Fri Dec 13 03:29:19 +0000 2019
29,1204448901291487233,BarackObama,21562,"I thought it was about time I share my holiday gift list — a few practical items, all $10 or less. The best one? Health care for you or somebody you care about. The deadline to sign up is December 15. Go to https://t.co/ob1Ynoesod and get covered. https://t.co/FCU2sRJeoq",2020-02-26 16:11:11.750875,Tue Dec 10 17:12:50 +0000 2019
30,1204357605394702336,BarackObama,5093,"In Vietnam I had the chance to sit down with some of our @ObamaFoundation leaders and alumni from across the Asia Pacific. From combating climate change in Vietnam to evaluating social impact in Indonesia, they're doing extraordinary work and expanding their impact together. https://t.co/3h2BiVzT2D",2020-02-26 16:11:11.750875,Tue Dec 10 11:10:03 +0000 2019
31,1204103826338394118,BarackObama,5105,"Because of Paul Volcker, our financial system is stronger and safer for the American people. I’ll remember Paul for his consummate wisdom, untethered honesty, and a level of dignity that matched his towering stature. I’m proud to have called him not just an adviser, but a friend. https://t.co/m3zFR6Q0UF",2020-02-26 16:11:11.750875,Mon Dec 09 18:21:38 +0000 2019
32,1200024984355250176,BarackObama,40959,"Today, we give thanks for our blessings, give back to those around us, and enjoy some time — and turkey, and maybe a little football — with the ones we love. From the Obama family to yours, Happy Thanksgiving. https://t.co/GEZSGaNSGe",2020-02-26 16:11:11.750875,Thu Nov 28 12:13:46 +0000 2019
33,1199754566130114567,BarackObama,28329,"Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And it'll never hurt to try this: ""Listen to people, get them to think about their own experience, and highlight your common humanity."" https://t.co/AZC9kpqoqx",2020-02-26 16:11:11.751876,Wed Nov 27 18:19:13 +0000 2019
34,1198664487089430529,BarackObama,6955,"Politicians shouldn’t be picking their voters. Voters should be picking their representatives. But unless we act, the status quo will remain in states all across the country. Let's make sure maps are drawn fairly when redistricting happens again in 2021: https://t.co/Pi2gd2B4bv",2020-02-26 16:11:11.751876,Sun Nov 24 18:07:38 +0000 2019
35,1198663630117572609,BarackObama,20871,"Take a look at this piece to understand the very real consequences of gerrymandering. In Asheville, NC, we see what happens when district lines are drawn for maximum partisan advantage: It mean citizens’ voices are diminished. It means more polarization. https://t.co/CLBQLPfTsu",2020-02-26 16:11:11.751876,Sun Nov 24 18:04:14 +0000 2019
36,1197909838061359104,BarackObama,4300,Young leaders like these are powering the promise of the Asia Pacific region. Michelle and I couldn’t be more impressed by their initiative. Can’t wait to join them in Malaysia next month. https://t.co/jrure7D6Uv,2020-02-26 16:11:11.751876,Fri Nov 22 16:08:56 +0000 2019
37,1196498074660724736,BarackObama,8398,"Proud to see Oluwaseun @AyodejiOsowobi in this list. She’s an @ObamaFoundation Leader who’s organizing young people in Nigeria to help end sexual violence, and her work embodies what our foundation is all about: passing the baton to the next generation. https://t.co/JSkUnRtaoD",2020-02-26 16:11:11.751876,Mon Nov 18 18:39:05 +0000 2019
38,1193899910116052997,BarackObama,5284,"Stories like this are a reminder of our duty, as a country and as Americans, to support every veteran—not only in words, but in deed. To every veteran out there, thank you. We’re forever in your debt.",2020-02-26 16:11:11.752877,Mon Nov 11 14:34:54 +0000 2019
39,1193899774182858752,BarackObama,19913,"This Veterans Day, here’s a moving portrait of the extraordinary resilience of my friend Cory Remsburg, an Army Ranger I’ve come to know over the years. It’s an honest tribute to all those wounded warriors and their families who give so much to our country https://t.co/rBAMNk0zvb",2020-02-26 16:11:11.752877,Mon Nov 11 14:34:22 +0000 2019
40,1192844105631649792,BarackObama,10461,"No one says it better than @MichelleObama — the Obama Presidential Center coming to the South Side isn't for us, it's for the community and the next generation of leaders. https://t.co/aHHeNvAisn",2020-02-26 16:11:11.752877,Fri Nov 08 16:39:31 +0000 2019
41,1192147846214160384,BarackObama,33542,"Proud of all the Americans who showed up to vote yesterday, electing a set of hopeful, forward-thinking leaders primed to protect Medicaid, draw fair voting maps, and reduce gun violence. A great night for our country—one that’ll leave a lasting legacy.",2020-02-26 16:11:11.752877,Wed Nov 06 18:32:50 +0000 2019
42,1190630834736443393,BarackObama,11645,"Proud to endorse an outstanding group of Virginia Democrats in Tuesday’s election—candidates who’ll not only advance the causes of equality, justice, and decency, but help ensure that the next decade of voting maps are drawn fairly. That’s good policy—and good for our politics. https://t.co/IljmKBq7Gm",2020-02-26 16:11:11.752877,Sat Nov 02 14:04:46 +0000 2019
43,1190281354321317889,BarackObama,24898,"Today’s the first day of open enrollment on https://t.co/ob1Ynoesod, and high-quality coverage might be more affordable than you think. Nearly 9 in 10 https://t.co/ob1Ynoesod customers qualify for financial help—so if you or someone you know needs insurance, #GetCovered today.",2020-02-26 16:11:11.753878,Fri Nov 01 14:56:03 +0000 2019
44,1189903829589999618,BarackObama,16404,"Congrats to the World Champion @Nationals and their fans! A great group that always showed up when it counted and was never afraid to show a little joy: dancing in the dugout, laughing, believing, and always sticking together. A true team with a spirit that’d do us all well.",2020-02-26 16:11:11.753878,Thu Oct 31 13:55:54 +0000 2019
45,1188924481458331648,BarackObama,6173,"Glad to be back in Chicago for the @ObamaFoundation Summit. It’s where I first learned to organize—and where I met @MichelleObama. We all have places that define us, and at the Summit, we’ll be exploring the meaning behind them—tune in tomorrow at https://t.co/swMRHuB5Y4. https://t.co/oymfsDZVnm",2020-02-26 16:11:11.753878,Mon Oct 28 21:04:20 +0000 2019
46,1185207212085567488,BarackObama,6266,".@SamanthaJPower is a Pulitzer winner, an incredible writer, and a great friend. Her memoir, The Education of an Idealist, grapples with the balance between idealism, pragmatism, advocacy, and governance. It's a must-read for anyone who cares about our role in a changing world.",2020-02-26 16:11:11.753878,Fri Oct 18 14:53:14 +0000 2019
47,1184852494922453001,BarackObama,11426,"Michelle and I are heartbroken over the passing of our friend, Elijah Cummings. May his example inspire more Americans to pick up the baton and carry it forward in a manner worthy of his service. https://t.co/lM2rES3PNV",2020-02-26 16:11:11.754879,Thu Oct 17 15:23:42 +0000 2019
48,1184528998669389824,BarackObama,44472,"I was proud to work with Justin Trudeau as President. He's a hard-working, effective leader who takes on big issues like climate change. The world needs his progressive leadership now, and I hope our neighbors to the north support him for another term.",2020-02-26 16:11:11.754879,Wed Oct 16 17:58:15 +0000 2019
49,1184111029787222021,BarackObama,6154,"In December, Michelle and I will head to Malaysia for the first @ObamaFoundation Leaders: Asia-Pacific gathering. The region plays an important role in my own story, and today, it’s home to a generation of rising leaders ready to create a better world. We can’t wait to join them. https://t.co/ldFDwXMi8J",2020-02-26 16:11:11.754879,Tue Oct 15 14:17:23 +0000 2019
50,1183492717017554944,BarackObama,30680,"Yesterday, marathoner Eliud Kipchoge became the first ever to break two hours. Today in Chicago, Brigid Kosgei set a new women’s world record. Staggering achievements on their own, they’re also remarkable examples of humanity’s ability to endure—and keep raising the bar.",2020-02-26 16:11:11.754879,Sun Oct 13 21:20:26 +0000 2019
51,1182655118057103360,BarackObama,5846,"Congrats to the @WashMystics on a gutsy, first-ever championship! A great team performance when it counted. If folks aren’t careful, this title thing might become a habit in DC.",2020-02-26 16:11:11.755880,Fri Oct 11 13:52:07 +0000 2019
52,1182018186146979840,BarackObama,10992,"Here’s an interesting read—a reminder that behind every opinion lies a human being with real experiences and a story to tell. Sometimes we’ll agree and sometimes we won’t, but if we want our democracy work, listening to each other isn’t optional. https://t.co/8d4fPUprlu",2020-02-26 16:11:11.755880,Wed Oct 09 19:41:11 +0000 2019
53,1181568448004050951,BarackObama,8964,"As President, I leaned on @AmbassadorRice’s experience, expertise, and willingness to tell me what I needed to hear. In her memoir, Tough Love, you’ll see why. It’s a tribute to American leadership—and a unifying call for us to do our part to protect it. I hope you’ll read it. https://t.co/7iUWt76xUw",2020-02-26 16:11:11.755880,Tue Oct 08 13:54:05 +0000 2019
54,1179760725973184513,BarackObama,213438,"Like the Beatles said: It’s getting better all the time. Thanks, babe, for 27 amazing years! https://t.co/mImRqIYn1R",2020-02-26 16:11:11.755880,Thu Oct 03 14:10:50 +0000 2019
55,1176527551684141056,BarackObama,17538,"On National Voter Registration Day, it’s up to us as citizens to make sure everyone we know can make their voices heard at the ballot box. Check and update your registration at https://t.co/NKXRGNgbZX — and tell your friends, too.",2020-02-26 16:11:11.755880,Tue Sep 24 16:03:21 +0000 2019
56,1175147135303585798,BarackObama,39793,"One challenge will define the future for today’s young generation more dramatically than any other: Climate change. The millions of young people worldwide who’ve organized and joined today’s #ClimateStrike demand action to protect our planet, and they deserve it.",2020-02-26 16:11:11.755880,Fri Sep 20 20:38:04 +0000 2019
57,1174056583610949632,BarackObama,54198,"Just 16, @GretaThunberg is already one of our planet’s greatest advocates. Recognizing that her generation will bear the brunt of climate change, she’s unafraid to push for real action. She embodies our vision at the @ObamaFoundation: A future shaped by young leaders like her. https://t.co/VgCPAaDp3C",2020-02-26 16:11:11.756881,Tue Sep 17 20:24:37 +0000 2019
58,1172210852415643650,BarackObama,3009,That’s what Americans do when others are in need – we help. We give. We inspire. Want to make a difference? There are a number of ways you can help right here: https://t.co/cnRcAfNIk2,2020-02-26 16:11:11.756881,Thu Sep 12 18:10:20 +0000 2019
59,1172210761583812616,BarackObama,3099,"Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip to Disney World and spent it on food and water for South Carolina evacuees.
https://t.co/H6xBIW4Ka0",2020-02-26 16:11:11.756881,Thu Sep 12 18:09:58 +0000 2019
60,1172210649654616067,BarackObama,8682,Bahamian families and communities face a long recovery from Hurricane Dorian. And Americans are reaching out to help. Brittany Garvin is helping people reunite and evacuate. https://t.co/k5hXu68RPH,2020-02-26 16:11:11.756881,Thu Sep 12 18:09:32 +0000 2019
61,1171760194898059266,BarackObama,32702,"As we remember those we lost on 9/11, we also remember the spirit of unity and togetherness that defined the weeks and months after. On this day of service, I’m reflecting on all those still working to embrace that spirit, today and every day. https://t.co/y8x9PVcwDl",2020-02-26 16:11:11.756881,Wed Sep 11 12:19:35 +0000 2019
62,1171090934257397760,BarackObama,5837,"Marca had a remarkable way of bringing out the best within us. For me, she was a trusted voice and a persistent, buoyant spirit—an example that progress can be slow, but it’s always possible. We’ll miss her, but we’re far better off because of her fight. https://t.co/gVkQvENtIs",2020-02-26 16:11:11.757882,Mon Sep 09 16:00:11 +0000 2019
63,1169326512706936833,BarackObama,21650,"Yesterday’s ruling is a big win for North Carolina—and for all of us. Voters should choose their representatives, not the other way around. This win is proof that change is always within our reach, on gerrymandering, voting rights, and much more. https://t.co/sVlKm1JaIt",2020-02-26 16:11:11.757882,Wed Sep 04 19:09:00 +0000 2019
64,1166808878807470086,BarackObama,10530,"Saw this story of a young person doing great work and wanted to share it—keep it up, David! That’s some creative organizing.
https://t.co/bbkbf7vygr",2020-02-26 16:11:11.757882,Wed Aug 28 20:24:49 +0000 2019
65,1166068183289253889,BarackObama,4266,"Training is at the heart of organizing. It’s why I’ve always made it a priority – from my 2008 campaign until now. And it’s why I’m proud to announce @allontheline’s in-person training initiative, Redistricting U. Join us: https://t.co/yrWJ50wSdE https://t.co/HiKvGd2XyE",2020-02-26 16:11:11.757882,Mon Aug 26 19:21:34 +0000 2019
66,1165286625208950784,BarackObama,114380,"With summer winding down, here’s a sampling of what Michelle and I have been listening to — some new, some old, some fast, some slow. Hope you enjoy. https://t.co/BS5ri1lvxz",2020-02-26 16:11:11.757882,Sat Aug 24 15:35:56 +0000 2019
67,1164192919047299072,BarackObama,23272,"A good story gives you the chance to better understand someone else’s life. It can help you find common ground. And it’s why Michelle and I were drawn to Higher Ground’s first film, American Factory. Take a look at our conversation with the directors, and check it out on Netflix. https://t.co/KzkYFqjrFV",2020-02-26 16:11:11.757882,Wed Aug 21 15:09:56 +0000 2019
68,1158764847800213507,BarackObama,52769,"Toni Morrison was a national treasure, as good a storyteller, as captivating, in person as she was on the page. Her writing was a beautiful, meaningful challenge to our conscience and our moral imagination. What a gift to breathe the same air as her, if only for a while. https://t.co/JG7Jgu4p9t",2020-02-26 16:11:11.758883,Tue Aug 06 15:40:43 +0000 2019
69,1158453251337007106,BarackObama,32360,"Until all of us stand up and insist on holding public officials accountable for changing our gun laws, these tragedies will keep happening: https://t.co/reTnmcg3xo",2020-02-26 16:11:11.758883,Mon Aug 05 19:02:32 +0000 2019
70,1157016227681918981,BarackObama,21893,"The families of our wounded warriors don't often get a lot of fanfare, but they're serving and sacrificing right alongside their loved ones. We all owe a debt to them, too, and Fisher House is always making sure we're serving those who serve us. https://t.co/dqnvNk9cQR",2020-02-26 16:11:11.758883,Thu Aug 01 19:52:19 +0000 2019
71,1156618530814603266,BarackObama,6676,Recent court decisions make it clear that the change we need to restore our democracy has to come from the ground up. @Allontheline’s work to ensure an accurate census count and achieve fair maps in 2021 has never been more important. Join us today: https://t.co/d9zwitUNOa https://t.co/mEbwKCDUiP,2020-02-26 16:11:11.758883,Wed Jul 31 17:32:01 +0000 2019
72,1155543273005600768,BarackObama,11364,"Here’s a worthwhile Sunday read: “…nothing should temper partisanship more than an awareness that somewhere, on some issue, people with whom you disagree are telling a story that you really need to hear.” https://t.co/tpdMZ9hJoE",2020-02-26 16:11:11.759884,Sun Jul 28 18:19:19 +0000 2019
73,1155176452112994306,BarackObama,33596,"I’ve always been proud of what this team accomplished during my administration. But more than what we did, I’m proud of how they’re continuing to fight for an America that’s better. https://t.co/0cfDltjueP",2020-02-26 16:11:11.759884,Sat Jul 27 18:01:42 +0000 2019
74,1153772529271615488,BarackObama,4111,"Economist Raj Chetty is not only identifying the decline in opportunity we’ve seen in recent decades—but trying to reverse it. Inequality, like many problems we face, is as vast as it is complex. But this article left me a little more hopeful: https://t.co/CcsXpVVfkP",2020-02-26 16:11:11.759884,Tue Jul 23 21:03:01 +0000 2019
75,1153772394332512256,BarackObama,13508,Here are a couple of articles backed by new research that are worth taking a look at: A new study on the Medicaid expansion my administration fought for under the Affordable Care Act—and how these policy decisions affect lives in real terms: https://t.co/Lj4g7lGFnq,2020-02-26 16:11:11.759884,Tue Jul 23 21:02:29 +0000 2019
76,1152589017583685632,BarackObama,17688,"In America, we don’t fear the future, we embrace it. 50 years ago, that spirit took us to the moon. Today, it’s embodied by people like Tiffany Davis. She’s a young rocket scientist who is helping us explore the next frontier, wherever that might take us. https://t.co/a573n8hqtG",2020-02-26 16:11:11.759884,Sat Jul 20 14:40:10 +0000 2019
77,1151920811093237760,BarackObama,26145,"#MandelaDay reminds us that when things feel dark, confusing, or impossible—take a look back at his writings. There, we see how a belief in the dignity of every person can be made real, an unwavering hope to steel us along our own long walks toward something better. https://t.co/fKgrVRiHhc",2020-02-26 16:11:11.760884,Thu Jul 18 18:24:57 +0000 2019
78,1151621137979383808,BarackObama,17203,"I have a good feeling about these Chicago @UrbanAlliance interns. Thanks for letting me spend yesterday afternoon with you—you’re going to go on to do incredible things and make many people proud. In fact, you already have. https://t.co/ZjzFQmBQqm",2020-02-26 16:11:11.760884,Wed Jul 17 22:34:10 +0000 2019
79,1149008015716233216,BarackObama,8117,"The @ObamaFoundation is helping a new generation of leaders make their mark, and there’s an extraordinary group gathering this week for Obama Leaders: Africa. Their work will help unlock the incredible promise of the continent—and make the world better for all of us. https://t.co/rnPHn9UuEn",2020-02-26 16:11:11.760884,Wed Jul 10 17:30:33 +0000 2019
80,1148940273411661824,BarackObama,58349,Proud to rep America’s best team! Congrats @USWNT and thanks for being such a strong inspiration for women and girls—and everybody—all across the country. https://t.co/9Gp6UTZhEE,2020-02-26 16:11:11.760884,Wed Jul 10 13:01:22 +0000 2019
81,1147918213952360448,BarackObama,61497,"Yes! Fourth star. Back to back. Congrats to the record breakers on the @USWNT, an incredible team that’s always pushing themselves—and the rest of us—to be even better. Love this team. #OneNationOneTeam",2020-02-26 16:11:11.760884,Sun Jul 07 17:20:04 +0000 2019
82,1146756584246263808,BarackObama,55100,"Happy Fourth of July, everybody! This is always a great day in the Obama family: a chance to celebrate America—and Malia’s birthday, too. Hope all of you are able to get some time with friends, family, and fireworks. https://t.co/Gn9kVCCnuf",2020-02-26 16:11:11.760884,Thu Jul 04 12:24:10 +0000 2019
83,1146460662832541697,BarackObama,10481,"I’m admittedly biased, but this article gibes with my experience about what all of us might take away from the “aloha spirit.” https://t.co/TCgvZYzuHe",2020-02-26 16:11:11.761885,Wed Jul 03 16:48:16 +0000 2019
84,1146180070467391489,BarackObama,16139,Congrats to the USWNT! A great performance from a great team—looking forward to Sunday. #OneNationOneTeam,2020-02-26 16:11:11.761885,Tue Jul 02 22:13:18 +0000 2019
85,1146140164122697735,BarackObama,4920,No one changes the world alone. That’s why the @ObamaFoundation is connecting emerging leaders from South Africa to Singapore to the South Side of Chicago—so they can change the world together. Read my reflection on our second year: https://t.co/ly3en2Neu4,2020-02-26 16:11:11.761885,Tue Jul 02 19:34:44 +0000 2019
86,1145724532700983296,BarackObama,13042,"The most important job in our democracy is citizen. If you’re tired of politicians manipulating maps and ignoring the will of voters, I hope you’ll sign @allontheline’s Citizen Commitment today: https://t.co/CUAaoAGY6z",2020-02-26 16:11:12.215307,Mon Jul 01 16:03:09 +0000 2019
87,1144650730256683009,BarackObama,26401,"50 years ago, history was written at the Stonewall Inn when New York's LGBT community stood up, spoke out, and started a movement. In 2016 I was proud to designate it as a national monument—a reminder the arc of our history is an arc of progress as long as we keep pushing for it. https://t.co/xyvYfuoJwK",2020-02-26 16:11:12.215307,Fri Jun 28 16:56:15 +0000 2019
88,1144336622814674951,BarackObama,6914,What a gift to come across this interview with Julia “Hurricane” Hawkins. I’m as grateful for her life advice as I am impressed by her 100-meter dash time. https://t.co/8lc9Cimqyt,2020-02-26 16:11:12.216308,Thu Jun 27 20:08:06 +0000 2019
89,1142133432698454018,BarackObama,7762,"Now we’re talking! Congrats to Team USA for moving on, and thanks for continuing to make us all proud. #USA https://t.co/DVkKBfU6wA",2020-02-26 16:11:12.216308,Fri Jun 21 18:13:24 +0000 2019
90,1141390520956194816,BarackObama,23126,"On Juneteenth, we celebrate our capacity to make real the promise of our founding, that thing inside each of us that says America is not yet finished, that compels all of us to fight for justice and equality until this country we love more closely aligns with our highest ideals. https://t.co/2XAKRuRrbG",2020-02-26 16:11:12.216308,Wed Jun 19 17:01:20 +0000 2019
91,1141390367352401920,BarackObama,47121,"Outside the Oval Office, I kept a painting of a small crowd huddled around a pocketwatch, waiting for the moment the Emancipation Proclamation took effect. On Juneteenth, we celebrate the anniversary of that news - freedom - reaching slaves in Texas. And something more: https://t.co/kSkLHbfnc3",2020-02-26 16:11:12.216308,Wed Jun 19 17:00:44 +0000 2019
92,1141047405560942592,BarackObama,8970,"This is worth a read: a thought-provoking reminder that education reform isn’t a cure-all. As a supporter of education reform, I agree that fixing educational inequality requires doing more to address the broader, systemic sources of economic inequality. https://t.co/96B7fkBM4u",2020-02-26 16:11:12.217308,Tue Jun 18 18:17:55 +0000 2019
93,1140320216041316352,BarackObama,30973,"Yes we can, Greta. I’m hopeful because of you and all the young people who are fighting to protect the planet. Keep at it. https://t.co/sUBwC0uNW8",2020-02-26 16:11:12.217308,Sun Jun 16 18:08:20 +0000 2019
94,1140254463183249409,BarackObama,11939,"Happy Father’s Day to Charles, one of our @ObamaFoundation Fellows, and all the dads at Fathers’ Uplift. Today, we’re celebrating fathers like these who provide a powerful example—not only for their kids, but for the rest of us, too. https://t.co/GJsxi8DozY",2020-02-26 16:11:12.217308,Sun Jun 16 13:47:03 +0000 2019
95,1138479890389458945,BarackObama,12288,"The @USWNT is something to smile about. It was great to celebrate with them back in 2015 and I'm excited to root them on in their drive to earn their fourth star. Best of luck to these champions for equality, on and off the field. #OneNationOneTeam https://t.co/AHcHGATy5S",2020-02-26 16:11:12.217308,Tue Jun 11 16:15:32 +0000 2019
96,1138111627063169025,BarackObama,29117,"Six years ago, David Ortiz's spirit and resolve helped us all begin to heal from the Boston Marathon bombing. Today, I want to join many others in wishing him a speedy recovery of his own. Get well soon, Papi. https://t.co/9orpBgnVI5",2020-02-26 16:11:12.217308,Mon Jun 10 15:52:11 +0000 2019
